NoAction,Action,Num
-23.20502495,-196.5857019,26978
-23.19907227,-196.5857019,26979
-23.20318535,-196.5857019,26980
-23.19700558,-196.5857019,26981
-23.19538619,-196.5857019,26982
-23.19917076,-196.5857019,26983
-23.19890755,-196.5857019,26984
-23.20114444,-196.5857019,26985
-23.19939452,-196.5857019,26986
-23.19710701,-196.5857019,26987
-23.19808673,-196.5857019,26988
-23.20457039,-196.5857019,26989
-23.20485159,-196.5857019,26990
-23.19195339,-196.5857019,26991
-23.17773521,-196.5857019,26992
-23.17854227,-196.5857019,26993
-23.18432907,-196.5857019,26994
-23.19383937,-196.5857019,26995
-23.17570787,-196.5857019,26996
-23.19116691,-196.5857019,26997
-23.19390053,-196.5857019,26998
-23.17444505,-196.5857019,26999
-23.15423301,-196.5857019,27000
-21.15668924,-196.5857019,27001
-21.95437912,-196.5857019,27002
-22.25880498,-196.5857019,27003
-22.89870869,-196.5857019,27004
-23.08824809,-196.5857019,27005
-23.14782791,-196.5857019,27006
-23.17406947,-196.5857019,27007
-23.15935329,-196.5857019,27008
-23.18958929,-196.5857019,27009
-23.06831844,-196.5857019,27010
-23.11345628,-196.5857019,27011
-23.15565252,-196.5857019,27012
-23.18140493,-196.5857019,27013
-23.19806072,-196.5857019,27014
-23.19308461,-196.5857019,27015
-23.19985389,-196.5857019,27016
-23.16616146,-196.5857019,27017
-23.10216283,-196.5857019,27018
-23.15037287,-196.5857019,27019
-23.17513447,-196.5857019,27020
-23.18738058,-196.5857019,27021
-23.19687028,-196.5857019,27022
-23.19860832,-196.5857019,27023
-23.20260653,-196.5857019,27024
-23.19738628,-196.5857019,27025
-23.19521353,-196.5857019,27026
-23.21959068,-196.5857019,27027
-23.20145975,-196.5857019,27028
-23.18750937,-196.5857019,27029
-23.18476456,-196.5857019,27030
-23.18930663,-196.5857019,27031
-23.1981143,-196.5857019,27032
-23.20380669,-196.5857019,27033
-23.2027107,-196.5857019,27034
-23.19051874,-196.5857019,27035
-23.19843706,-196.5857019,27036
-23.20069357,-196.5857019,27037
-23.19902581,-196.5857019,27038
-23.19452292,-196.5857019,27039
-23.19802256,-196.5857019,27040
-23.19988599,-196.5857019,27041
-23.20238954,-196.5857019,27042
-23.20346268,-196.5857019,27043
-23.2029568,-196.5857019,27044
-23.20466606,-196.5857019,27045
-23.20334591,-196.5857019,27046
-23.19690336,-196.5857019,27047
-23.19981654,-196.5857019,27048
-23.19679389,-196.5857019,27049
-23.19506412,-196.5857019,27050
-23.1980149,-196.5857019,27051
-23.19525063,-196.5857019,27052
-23.19640348,-196.5857019,27053
-23.2003945,-196.5857019,27054
-23.2000417,-196.5857019,27055
-23.20629856,-196.5857019,27056
-23.20818498,-196.5857019,27057
-23.20268946,-196.5857019,27058
-22.21504752,-196.5857019,27059
-22.64374992,-196.5857019,27060
-22.9306707,-196.5857019,27061
-23.10752867,-196.5857019,27062
-23.1371804,-196.5857019,27063
-23.12837605,-196.5857019,27064
-23.16571464,-196.5857019,27065
-23.15757741,-196.5857019,27066
-23.18370403,-196.5857019,27067
-23.19036217,-196.5857019,27068
-23.20048468,-196.5857019,27069
-23.20246705,-196.5857019,27070
-23.20301466,-196.5857019,27071
-23.20079486,-196.5857019,27072
-23.20465227,-196.5857019,27073
-23.19935615,-196.5857019,27074
-23.18950328,-196.5857019,27075
-23.19472001,-196.5857019,27076
-23.1956996,-196.5857019,27077
-23.20044302,-196.5857019,27078
-23.19117959,-196.5857019,27079
-23.19923566,-196.5857019,27080
-23.20146167,-196.5857019,27081
-23.19151228,-196.5857019,27082
-23.1890875,-196.5857019,27083
-23.19683501,-196.5857019,27084
-23.19250924,-196.5857019,27085
-23.19277389,-196.5857019,27086
-23.19944205,-196.5857019,27087
-23.20298756,-196.5857019,27088
-23.19609023,-196.5857019,27089
-23.19924393,-196.5857019,27090
-22.87013815,-196.5857019,27091
-23.00408478,-196.5857019,27092
-22.91732342,-196.5857019,27093
-23.11516602,-196.5857019,27094
-23.15513715,-196.5857019,27095
-23.18008542,-196.5857019,27096
-23.19029672,-196.5857019,27097
-23.197657,-196.5857019,27098
-23.19452897,-196.5857019,27099
-23.19589993,-196.5857019,27100
-23.20134932,-196.5857019,27101
-23.20482361,-196.5857019,27102
-23.20350042,-196.5857019,27103
-23.19931593,-196.5857019,27104
-23.20112595,-196.5857019,27105
-23.20225462,-196.5857019,27106
-23.20156097,-196.5857019,27107
-23.20157087,-196.5857019,27108
-23.20113467,-196.5857019,27109
-23.20049999,-196.5857019,27110
-23.19448267,-196.5857019,27111
-23.19674047,-196.5857019,27112
-23.19661734,-196.5857019,27113
-23.19602507,-196.5857019,27114
-23.19616231,-196.5857019,27115
-23.19581025,-196.5857019,27116
-23.2004051,-196.5857019,27117
-23.20145586,-196.5857019,27118
-23.06271209,-196.5857019,27119
-23.1263205,-196.5857019,27120
-23.17437355,-196.5857019,27121
-23.19408422,-196.5857019,27122
-23.18691572,-196.5857019,27123
-23.19600619,-196.5857019,27124
-23.19910342,-196.5857019,27125
-23.2031491,-196.5857019,27126
-23.20307967,-196.5857019,27127
-23.20170147,-196.5857019,27128
-23.20243432,-196.5857019,27129
-23.20205845,-196.5857019,27130
-23.20261946,-196.5857019,27131
-23.20113747,-196.5857019,27132
-23.20285292,-196.5857019,27133
-23.20151173,-196.5857019,27134
-23.20033848,-196.5857019,27135
-23.20110704,-196.5857019,27136
-23.20072654,-196.5857019,27137
-23.20202119,-196.5857019,27138
-23.20577102,-196.5857019,27139
-23.20530568,-196.5857019,27140
-23.20339052,-196.5857019,27141
-23.20241839,-196.5857019,27142
-23.2010211,-196.5857019,27143
-23.20386186,-196.5857019,27144
-23.20097344,-196.5857019,27145
-23.20163632,-196.5857019,27146
-23.20517609,-196.5857019,27147
-23.20402774,-196.5857019,27148
-23.2008775,-196.5857019,27149
-23.20140579,-196.5857019,27150
-23.20460454,-196.5857019,27151
-23.204182,-196.5857019,27152
-23.19997823,-196.5857019,27153
-23.20023172,-196.5857019,27154
-23.19979952,-196.5857019,27155
-23.20027382,-196.5857019,27156
-23.20159804,-196.5857019,27157
-23.20021407,-196.5857019,27158
-23.1995722,-196.5857019,27159
-23.19981634,-196.5857019,27160
-23.20076941,-196.5857019,27161
-23.22082013,-196.5857019,27162
-23.20890136,-196.5857019,27163
-23.20309728,-196.5857019,27164
-23.20012947,-196.5857019,27165
-23.19690885,-196.5857019,27166
-23.20016824,-196.5857019,27167
-23.19788005,-196.5857019,27168
-23.19896217,-196.5857019,27169
-23.19934793,-196.5857019,27170
-23.20240659,-196.5857019,27171
-23.14824425,-196.5857019,27172
-23.16978206,-196.5857019,27173
-23.1880772,-196.5857019,27174
-23.18970944,-196.5857019,27175
-23.19264908,-196.5857019,27176
-23.18090631,-196.5857019,27177
-23.18978996,-196.5857019,27178
-23.19581858,-196.5857019,27179
-23.20029755,-196.5857019,27180
-23.19976019,-196.5857019,27181
-23.20112361,-196.5857019,27182
-23.20335564,-196.5857019,27183
-23.19972181,-196.5857019,27184
-23.20194613,-196.5857019,27185
-23.20200537,-196.5857019,27186
-23.20208628,-196.5857019,27187
-23.20339289,-196.5857019,27188
-23.20286327,-196.5857019,27189
-23.20433656,-196.5857019,27190
-23.20407959,-196.5857019,27191
-23.20131406,-196.5857019,27192
-23.13172033,-196.5857019,27193
-23.11761323,-196.5857019,27194
-23.15387227,-196.5857019,27195
-23.17390455,-196.5857019,27196
-23.19194871,-196.5857019,27197
-23.20348672,-196.5857019,27198
-23.20368907,-196.5857019,27199
-23.2042024,-196.5857019,27200
-23.20295204,-196.5857019,27201
-23.20208871,-196.5857019,27202
-23.20262063,-196.5857019,27203
-23.20267631,-196.5857019,27204
-23.20118472,-196.5857019,27205
-23.20452078,-196.5857019,27206
-23.20654941,-196.5857019,27207
-23.20608349,-196.5857019,27208
-23.20681806,-196.5857019,27209
-23.19160078,-196.5857019,27210
-23.19273596,-196.5857019,27211
-23.12879072,-196.5857019,27212
-23.18186717,-196.5857019,27213
-23.19861477,-196.5857019,27214
-23.2046663,-196.5857019,27215
-23.20810945,-196.5857019,27216
-23.2107165,-196.5857019,27217
-23.21154509,-196.5857019,27218
-23.21211604,-196.5857019,27219
-23.21220862,-196.5857019,27220
-23.21317647,-196.5857019,27221
-23.21308907,-196.5857019,27222
-23.21208935,-196.5857019,27223
-23.20979207,-196.5857019,27224
-23.20561565,-196.5857019,27225
-23.20821446,-196.5857019,27226
-23.20874796,-196.5857019,27227
-23.21153895,-196.5857019,27228
-23.21163363,-196.5857019,27229
-23.20779157,-196.5857019,27230
-23.20974484,-196.5857019,27231
-23.21273357,-196.5857019,27232
-23.2130306,-196.5857019,27233
-23.21269549,-196.5857019,27234
-23.20793194,-196.5857019,27235
-23.20499761,-196.5857019,27236
-23.20389172,-196.5857019,27237
-23.20949023,-196.5857019,27238
-23.21554438,-196.5857019,27239
-23.20727869,-196.5857019,27240
-23.19974506,-196.5857019,27241
-23.20270595,-196.5857019,27242
-23.2044895,-196.5857019,27243
-23.20434257,-196.5857019,27244
-23.20313639,-196.5857019,27245
-23.20309633,-196.5857019,27246
-23.20509832,-196.5857019,27247
-23.20498805,-196.5857019,27248
-23.20683038,-196.5857019,27249
-23.20981234,-196.5857019,27250
-23.21016642,-196.5857019,27251
-23.2089368,-196.5857019,27252
-23.21005358,-196.5857019,27253
-23.20704154,-196.5857019,27254
-23.20323432,-196.5857019,27255
-23.20473554,-196.5857019,27256
-23.20064791,-196.5857019,27257
-23.20113501,-196.5857019,27258
-23.20778987,-196.5857019,27259
-23.21001252,-196.5857019,27260
-23.20825695,-196.5857019,27261
-23.2095765,-196.5857019,27262
-23.20425681,-196.5857019,27263
-23.1989117,-196.5857019,27264
-22.65866124,-196.5857019,27265
-22.82170007,-196.5857019,27266
-23.0551172,-196.5857019,27267
-22.9320588,-196.5857019,27268
-23.03228106,-196.5857019,27269
-23.14833779,-196.5857019,27270
-23.15544522,-196.5857019,27271
-23.17661352,-196.5857019,27272
-23.19585036,-196.5857019,27273
-23.2013726,-196.5857019,27274
-23.19834046,-196.5857019,27275
-23.20297827,-196.5857019,27276
-23.20436019,-196.5857019,27277
-23.20213462,-196.5857019,27278
-23.20070797,-196.5857019,27279
-23.20104237,-196.5857019,27280
-23.18241496,-196.5857019,27281
-23.18944384,-196.5857019,27282
-23.19103802,-196.5857019,27283
-23.17005576,-196.5857019,27284
-23.15736211,-196.5857019,27285
-23.18745457,-196.5857019,27286
-23.19886823,-196.5857019,27287
-23.19092176,-196.5857019,27288
-23.19874121,-196.5857019,27289
-23.20199464,-196.5857019,27290
-23.20205503,-196.5857019,27291
-23.19966419,-196.5857019,27292
-23.20083091,-196.5857019,27293
-23.19619681,-196.5857019,27294
-23.19365332,-196.5857019,27295
-23.19522616,-196.5857019,27296
-23.20037723,-196.5857019,27297
-23.20127406,-196.5857019,27298
-23.20134329,-196.5857019,27299
-23.19703778,-196.5857019,27300
-23.19849978,-196.5857019,27301
-23.19823283,-196.5857019,27302
-23.19564579,-196.5857019,27303
-23.19791463,-196.5857019,27304
-23.19873864,-196.5857019,27305
-23.19953711,-196.5857019,27306
-23.19521428,-196.5857019,27307
-23.19313962,-196.5857019,27308
-23.19111884,-196.5857019,27309
-23.16181932,-196.5857019,27310
-23.17660124,-196.5857019,27311
-23.17387017,-196.5857019,27312
-23.17311065,-196.5857019,27313
-23.1804083,-196.5857019,27314
-23.18293742,-196.5857019,27315
-23.17721166,-196.5857019,27316
-23.18338116,-196.5857019,27317
-23.1721979,-196.5857019,27318
-23.18176911,-196.5857019,27319
-23.17948779,-196.5857019,27320
-23.17891028,-196.5857019,27321
-23.16797062,-196.5857019,27322
-23.17210566,-196.5857019,27323
-23.18340158,-196.5857019,27324
-23.19407694,-196.5857019,27325
-23.19209184,-196.5857019,27326
-23.19188258,-196.5857019,27327
-23.19027248,-196.5857019,27328
-23.187101,-196.5857019,27329
-23.1783977,-196.5857019,27330
-23.18023489,-196.5857019,27331
-23.18772445,-196.5857019,27332
-23.18565243,-196.5857019,27333
-23.18458858,-196.5857019,27334
-23.18153225,-196.5857019,27335
-23.17497406,-196.5857019,27336
-23.1845709,-196.5857019,27337
-23.18285958,-196.5857019,27338
-23.183092,-196.5857019,27339
-23.18840789,-196.5857019,27340
-23.18116306,-196.5857019,27341
-23.17930381,-196.5857019,27342
-23.15762736,-196.5857019,27343
-23.14795149,-196.5857019,27344
-23.1700364,-196.5857019,27345
-23.16229308,-196.5857019,27346
-23.17302105,-196.5857019,27347
-23.17568549,-196.5857019,27348
-23.17895059,-196.5857019,27349
-23.18128802,-196.5857019,27350
-23.1568974,-196.5857019,27351
-23.12832385,-196.5857019,27352
-23.12844414,-196.5857019,27353
-23.1466593,-196.5857019,27354
-23.16028221,-196.5857019,27355
-23.16775884,-196.5857019,27356
-23.15302712,-196.5857019,27357
-23.11613097,-196.5857019,27358
-23.12391431,-196.5857019,27359
-23.13906631,-196.5857019,27360
-23.1585138,-196.5857019,27361
-23.16401249,-196.5857019,27362
-23.16440528,-196.5857019,27363
-23.16974901,-196.5857019,27364
-23.16464487,-196.5857019,27365
-23.1761079,-196.5857019,27366
-23.16908588,-196.5857019,27367
-23.17322197,-196.5857019,27368
-23.17798211,-196.5857019,27369
-23.17398749,-196.5857019,27370
-23.16143937,-196.5857019,27371
-23.15992906,-196.5857019,27372
-23.16128667,-196.5857019,27373
-23.16437075,-196.5857019,27374
-23.16420474,-196.5857019,27375
-23.17686592,-196.5857019,27376
-23.17414442,-196.5857019,27377
-23.15775659,-196.5857019,27378
-23.16057646,-196.5857019,27379
-23.17930513,-196.5857019,27380
-23.17589003,-196.5857019,27381
-23.16609538,-196.5857019,27382
-23.16811142,-196.5857019,27383
-23.15151736,-196.5857019,27384
-23.15503507,-196.5857019,27385
-23.16153068,-196.5857019,27386
-23.16607604,-196.5857019,27387
-23.17039053,-196.5857019,27388
-23.16871726,-196.5857019,27389
-23.16447873,-196.5857019,27390
-23.17608892,-196.5857019,27391
-23.17653758,-196.5857019,27392
-23.17904644,-196.5857019,27393
-23.18337734,-196.5857019,27394
-23.17568198,-196.5857019,27395
-23.1689759,-196.5857019,27396
-23.17463272,-196.5857019,27397
-23.17134338,-196.5857019,27398
-23.18021413,-196.5857019,27399
-23.17092715,-196.5857019,27400
-23.17546149,-196.5857019,27401
-23.18233539,-196.5857019,27402
-23.18135781,-196.5857019,27403
-23.16592953,-196.5857019,27404
-23.17616593,-196.5857019,27405
-23.18247054,-196.5857019,27406
-23.18839317,-196.5857019,27407
-23.17601361,-196.5857019,27408
-23.17711468,-196.5857019,27409
-23.17538049,-196.5857019,27410
-23.17917276,-196.5857019,27411
-23.17200663,-196.5857019,27412
-23.16823474,-196.5857019,27413
-23.15729179,-196.5857019,27414
-23.17612624,-196.5857019,27415
-23.17939259,-196.5857019,27416
-23.18605835,-196.5857019,27417
-23.18142351,-196.5857019,27418
-23.17766294,-196.5857019,27419
-23.18018541,-196.5857019,27420
-23.18156608,-196.5857019,27421
-23.18595819,-196.5857019,27422
-23.19000112,-196.5857019,27423
-23.1834775,-196.5857019,27424
-23.18492448,-196.5857019,27425
-23.15076195,-196.5857019,27426
-23.17376662,-196.5857019,27427
-23.17775069,-196.5857019,27428
-23.17705596,-196.5857019,27429
-23.18111767,-196.5857019,27430
-23.18413427,-196.5857019,27431
-23.17809766,-196.5857019,27432
-23.18515852,-196.5857019,27433
-23.18311867,-196.5857019,27434
-23.18707025,-196.5857019,27435
-23.1869984,-196.5857019,27436
-23.18600742,-196.5857019,27437
-23.18893645,-196.5857019,27438
-23.18355414,-196.5857019,27439
-23.1332837,-196.5857019,27440
-23.15315888,-196.5857019,27441
-23.16523857,-196.5857019,27442
-23.16883873,-196.5857019,27443
-23.17116841,-196.5857019,27444
-23.16859731,-196.5857019,27445
-23.17366247,-196.5857019,27446
-23.1751961,-196.5857019,27447
-23.14396381,-196.5857019,27448
-23.15346977,-196.5857019,27449
-23.1366608,-196.5857019,27450
-23.1323018,-196.5857019,27451
-23.14258912,-196.5857019,27452
-23.1573234,-196.5857019,27453
-23.15122469,-196.5857019,27454
-23.16432546,-196.5857019,27455
-23.17051342,-196.5857019,27456
-23.17255447,-196.5857019,27457
-23.1640176,-196.5857019,27458
-23.16932025,-196.5857019,27459
-23.17466486,-196.5857019,27460
-23.18306835,-196.5857019,27461
-23.18745358,-196.5857019,27462
-23.18626656,-196.5857019,27463
-23.18944857,-196.5857019,27464
-23.18348929,-196.5857019,27465
-23.17924848,-196.5857019,27466
-23.17714862,-196.5857019,27467
-23.17784415,-196.5857019,27468
-23.18392677,-196.5857019,27469
-23.18630794,-196.5857019,27470
-23.18416758,-196.5857019,27471
-23.18029919,-196.5857019,27472
-23.18142642,-196.5857019,27473
-23.18416728,-196.5857019,27474
-23.19057074,-196.5857019,27475
-23.18037246,-196.5857019,27476
-23.17781812,-196.5857019,27477
-23.17776458,-196.5857019,27478
-23.17895447,-196.5857019,27479
-23.18048355,-196.5857019,27480
-23.1856057,-196.5857019,27481
-23.18566244,-196.5857019,27482
-23.18060987,-196.5857019,27483
-23.17795891,-196.5857019,27484
-23.1793845,-196.5857019,27485
-23.18202677,-196.5857019,27486
-23.1854879,-196.5857019,27487
-23.18931156,-196.5857019,27488
-23.18575064,-196.5857019,27489
-23.18853465,-196.5857019,27490
-23.18124998,-196.5857019,27491
-23.18603354,-196.5857019,27492
-23.14969502,-196.5857019,27493
-23.1610465,-196.5857019,27494
-23.15747185,-196.5857019,27495
-23.16447435,-196.5857019,27496
-23.16738571,-196.5857019,27497
-23.1765731,-196.5857019,27498
-23.17873126,-196.5857019,27499
-23.17920484,-196.5857019,27500
-23.17898037,-196.5857019,27501
-23.17972765,-196.5857019,27502
-23.18076313,-196.5857019,27503
-23.18113537,-196.5857019,27504
-23.17656624,-196.5857019,27505
-23.18201448,-196.5857019,27506
-23.18457327,-196.5857019,27507
-23.18345837,-196.5857019,27508
-23.1865711,-196.5857019,27509
-23.18515667,-196.5857019,27510
-23.17521755,-196.5857019,27511
-23.18179895,-196.5857019,27512
-23.18582901,-196.5857019,27513
-23.18553568,-196.5857019,27514
-23.18469143,-196.5857019,27515
-23.18611136,-196.5857019,27516
-23.18627267,-196.5857019,27517
-23.18614261,-196.5857019,27518
-23.18950586,-196.5857019,27519
-23.1904817,-196.5857019,27520
-23.19139333,-196.5857019,27521
-21.70537959,-196.5857019,27522
-22.27613991,-196.5857019,27523
-22.64420881,-196.5857019,27524
-23.00062629,-196.5857019,27525
-23.04440337,-196.5857019,27526
-23.10971122,-196.5857019,27527
-23.16092054,-196.5857019,27528
-23.17524697,-196.5857019,27529
-23.17902703,-196.5857019,27530
-23.18770511,-196.5857019,27531
-23.19280956,-196.5857019,27532
-23.1928531,-196.5857019,27533
-23.19228932,-196.5857019,27534
-23.1904717,-196.5857019,27535
-23.19051444,-196.5857019,27536
-23.18649815,-196.5857019,27537
-23.18848479,-196.5857019,27538
-23.1879701,-196.5857019,27539
-23.18596713,-196.5857019,27540
-23.18474143,-196.5857019,27541
-23.18647166,-196.5857019,27542
-23.18477076,-196.5857019,27543
-23.18370695,-196.5857019,27544
-23.18781018,-196.5857019,27545
-23.18738144,-196.5857019,27546
-23.18794083,-196.5857019,27547
-23.18543517,-196.5857019,27548
-23.1864679,-196.5857019,27549
-23.18791516,-196.5857019,27550
-23.18712441,-196.5857019,27551
-23.18581272,-196.5857019,27552
-23.1847691,-196.5857019,27553
-23.18424174,-196.5857019,27554
-23.18402017,-196.5857019,27555
-23.18972184,-196.5857019,27556
-23.1869829,-196.5857019,27557
-23.18500021,-196.5857019,27558
-23.1849914,-196.5857019,27559
-23.18557892,-196.5857019,27560
-23.18268197,-196.5857019,27561
-23.18313064,-196.5857019,27562
-23.1827055,-196.5857019,27563
-23.18417875,-196.5857019,27564
-23.18354768,-196.5857019,27565
-23.18250488,-196.5857019,27566
-23.17720631,-196.5857019,27567
-23.17924425,-196.5857019,27568
-23.16965109,-196.5857019,27569
-23.17425961,-196.5857019,27570
-23.17571209,-196.5857019,27571
-23.17905435,-196.5857019,27572
-23.18087546,-196.5857019,27573
-23.18036504,-196.5857019,27574
-23.18039509,-196.5857019,27575
-23.18163419,-196.5857019,27576
-23.1812464,-196.5857019,27577
-23.17799422,-196.5857019,27578
-23.17749591,-196.5857019,27579
-23.17585273,-196.5857019,27580
-23.17196616,-196.5857019,27581
-23.17209838,-196.5857019,27582
-23.17513011,-196.5857019,27583
-23.17286764,-196.5857019,27584
-23.17634524,-196.5857019,27585
-23.17359013,-196.5857019,27586
-23.17607683,-196.5857019,27587
-23.16683866,-196.5857019,27588
-23.17163892,-196.5857019,27589
-23.16941599,-196.5857019,27590
-23.1742874,-196.5857019,27591
-23.17655323,-196.5857019,27592
-23.17240347,-196.5857019,27593
-23.17182135,-196.5857019,27594
-23.17684299,-196.5857019,27595
-23.17210124,-196.5857019,27596
-23.17501369,-196.5857019,27597
-23.17693562,-196.5857019,27598
-23.17205662,-196.5857019,27599
-23.1592138,-196.5857019,27600
-23.16139919,-196.5857019,27601
-23.15797928,-196.5857019,27602
-23.16452349,-196.5857019,27603
-23.16037854,-196.5857019,27604
-23.16604801,-196.5857019,27605
-23.16975547,-196.5857019,27606
-23.17032005,-196.5857019,27607
-23.17129043,-196.5857019,27608
-23.16737168,-196.5857019,27609
-23.16493683,-196.5857019,27610
-23.16153447,-196.5857019,27611
-23.16271037,-196.5857019,27612
-23.16304702,-196.5857019,27613
-23.16467145,-196.5857019,27614
-23.15786441,-196.5857019,27615
-23.1606428,-196.5857019,27616
-23.16761543,-196.5857019,27617
-23.16706336,-196.5857019,27618
-23.16368971,-196.5857019,27619
-23.17177932,-196.5857019,27620
-23.17617556,-196.5857019,27621
-23.17228574,-196.5857019,27622
-23.16909643,-196.5857019,27623
-23.17138802,-196.5857019,27624
-23.16869684,-196.5857019,27625
-23.1724145,-196.5857019,27626
-23.14736282,-196.5857019,27627
-23.14135432,-196.5857019,27628
-23.12859663,-196.5857019,27629
-23.14486302,-196.5857019,27630
-23.14938911,-196.5857019,27631
-23.08788772,-196.5857019,27632
-23.12255966,-196.5857019,27633
-23.13239897,-196.5857019,27634
-23.1413521,-196.5857019,27635
-23.08701362,-196.5857019,27636
-23.1342654,-196.5857019,27637
-23.14799638,-196.5857019,27638
-23.16283815,-196.5857019,27639
-23.16409813,-196.5857019,27640
-23.16508409,-196.5857019,27641
-23.14082881,-196.5857019,27642
-23.14969136,-196.5857019,27643
-23.15871099,-196.5857019,27644
-23.16548123,-196.5857019,27645
-23.17006606,-196.5857019,27646
-23.17390294,-196.5857019,27647
-23.16858255,-196.5857019,27648
-23.1644907,-196.5857019,27649
-23.16634874,-196.5857019,27650
-23.17331457,-196.5857019,27651
-23.16048859,-196.5857019,27652
-23.16949138,-196.5857019,27653
-23.1675254,-196.5857019,27654
-23.16851581,-196.5857019,27655
-23.16963817,-196.5857019,27656
-23.16753128,-196.5857019,27657
-23.16358045,-196.5857019,27658
-22.91230576,-196.5857019,27659
-23.05566413,-196.5857019,27660
-23.12016454,-196.5857019,27661
-23.12694946,-196.5857019,27662
-23.15591565,-196.5857019,27663
-23.15793683,-196.5857019,27664
-23.15136924,-196.5857019,27665
-23.15740114,-196.5857019,27666
-23.16599846,-196.5857019,27667
-23.16567713,-196.5857019,27668
-23.17084689,-196.5857019,27669
-23.17464539,-196.5857019,27670
-23.17379989,-196.5857019,27671
-23.16774877,-196.5857019,27672
-23.17109807,-196.5857019,27673
-23.17249286,-196.5857019,27674
-23.16447246,-196.5857019,27675
-22.9069232,-196.5857019,27676
-23.05576192,-196.5857019,27677
-23.10673186,-196.5857019,27678
-23.13344815,-196.5857019,27679
-23.13534602,-196.5857019,27680
-23.15369137,-196.5857019,27681
-23.16269667,-196.5857019,27682
-23.08808856,-196.5857019,27683
-23.12623352,-196.5857019,27684
-23.12198727,-196.5857019,27685
-23.12935818,-196.5857019,27686
-23.13831923,-196.5857019,27687
-23.14633347,-196.5857019,27688
-23.15813539,-196.5857019,27689
-23.16477694,-196.5857019,27690
-22.89698245,-196.5857019,27691
-23.08798193,-196.5857019,27692
-23.14462811,-196.5857019,27693
-23.16244799,-196.5857019,27694
-23.13787105,-196.5857019,27695
-23.14793117,-196.5857019,27696
-23.12991867,-196.5857019,27697
-23.15787707,-196.5857019,27698
-23.16495903,-196.5857019,27699
-23.15860754,-196.5857019,27700
-23.16094146,-196.5857019,27701
-23.16286942,-196.5857019,27702
-23.16118407,-196.5857019,27703
-23.16487309,-196.5857019,27704
-23.16921082,-196.5857019,27705
-23.15694027,-196.5857019,27706
-23.16072961,-196.5857019,27707
-23.16874283,-196.5857019,27708
-23.16859439,-196.5857019,27709
-23.17093488,-196.5857019,27710
-23.17212963,-196.5857019,27711
-23.17334891,-196.5857019,27712
-23.17236922,-196.5857019,27713
-23.17053019,-196.5857019,27714
-23.17132394,-196.5857019,27715
-22.74630221,-196.5857019,27716
-23.02516268,-196.5857019,27717
-23.09207987,-196.5857019,27718
-23.13945198,-196.5857019,27719
-23.16182338,-196.5857019,27720
-23.16414809,-196.5857019,27721
-23.16376427,-196.5857019,27722
-23.1689428,-196.5857019,27723
-23.1528233,-196.5857019,27724
-23.16438217,-196.5857019,27725
-23.16457691,-196.5857019,27726
-23.1656617,-196.5857019,27727
-23.16770915,-196.5857019,27728
-23.14947934,-196.5857019,27729
-23.1568984,-196.5857019,27730
-23.14823541,-196.5857019,27731
-23.15428542,-196.5857019,27732
-23.1569971,-196.5857019,27733
-23.16088573,-196.5857019,27734
-23.16162251,-196.5857019,27735
-23.16243061,-196.5857019,27736
-23.15965256,-196.5857019,27737
-23.14064286,-196.5857019,27738
-23.1396004,-196.5857019,27739
-23.14655268,-196.5857019,27740
-23.15799143,-196.5857019,27741
-23.15402868,-196.5857019,27742
-23.16098956,-196.5857019,27743
-23.16686328,-196.5857019,27744
-23.1598981,-196.5857019,27745
-23.15457969,-196.5857019,27746
-23.15993602,-196.5857019,27747
-23.1617211,-196.5857019,27748
-23.1618289,-196.5857019,27749
-23.16355546,-196.5857019,27750
-23.16550208,-196.5857019,27751
-23.16675947,-196.5857019,27752
-23.16607883,-196.5857019,27753
-23.16549302,-196.5857019,27754
-23.1445296,-196.5857019,27755
-23.06349462,-196.5857019,27756
-23.08439648,-196.5857019,27757
-23.11229516,-196.5857019,27758
-23.12562826,-196.5857019,27759
-23.13167221,-196.5857019,27760
-23.14765374,-196.5857019,27761
-23.15224817,-196.5857019,27762
-23.15793449,-196.5857019,27763
-23.15902756,-196.5857019,27764
-23.15465064,-196.5857019,27765
-23.15266308,-196.5857019,27766
-23.15754678,-196.5857019,27767
-23.15543175,-196.5857019,27768
-23.14780175,-196.5857019,27769
-23.151483,-196.5857019,27770
-23.15437056,-196.5857019,27771
-23.15768315,-196.5857019,27772
-23.15593435,-196.5857019,27773
-23.15936803,-196.5857019,27774
-23.16182885,-196.5857019,27775
-23.15626682,-196.5857019,27776
-23.15767161,-196.5857019,27777
-23.15188346,-196.5857019,27778
-23.15309697,-196.5857019,27779
-23.15560575,-196.5857019,27780
-23.15828718,-196.5857019,27781
-23.1541229,-196.5857019,27782
-23.15281319,-196.5857019,27783
-23.15137384,-196.5857019,27784
-22.97176748,-196.5857019,27785
-23.10210351,-196.5857019,27786
-23.1409497,-196.5857019,27787
-23.15317407,-196.5857019,27788
-23.15349943,-196.5857019,27789
-23.15438792,-196.5857019,27790
-23.14052483,-196.5857019,27791
-23.12420648,-196.5857019,27792
-23.13460258,-196.5857019,27793
-23.14684151,-196.5857019,27794
-23.14401792,-196.5857019,27795
-23.14275564,-196.5857019,27796
-23.13946872,-196.5857019,27797
-23.13814829,-196.5857019,27798
-23.14644226,-196.5857019,27799
-23.1452971,-196.5857019,27800
